sample,utc,unix_nanos,elapsed_s,rss_kib,hwm_kib,threads,fds,proc_ticks,host_ticks,stats_http,listen_overflows,listen_drops,tcp_abort_on_close,tcp_retrans
0,2026-07-30T10:50:05Z,1785408605055502785,0,6928,6928,17,38,0,321795264,200,196,196,448255594,352380
1,2026-07-30T10:50:06Z,1785408606082185710,1,7004,7004,17,39,0,321796084,200,196,196,448255594,352380
2,2026-07-30T10:50:07Z,1785408607110713055,2,7444,7444,17,96,4,321796904,200,196,196,448255594,352380
3,2026-07-30T10:50:08Z,1785408608140378859,3,7612,7612,17,100,73,321797705,200,196,196,448255594,352380
4,2026-07-30T10:50:09Z,1785408609173217112,4,9192,9192,17,106,230,321798459,200,196,196,448255594,352380
5,2026-07-30T10:50:10Z,1785408610206686655,5,9580,9580,17,107,411,321799208,200,196,196,448255594,352380
6,2026-07-30T10:50:11Z,1785408611240308702,6,9588,9588,17,108,590,321799952,200,196,196,448255594,352380
7,2026-07-30T10:50:12Z,1785408612271667097,7,9592,9592,17,108,771,321800695,200,196,196,448255594,352380
8,2026-07-30T10:50:13Z,1785408613304150127,8,9596,9596,17,108,950,321801447,200,196,196,448255594,352380
9,2026-07-30T10:50:14Z,1785408614338785294,9,9600,9600,17,108,1131,321802189,200,196,196,448255594,352380
10,2026-07-30T10:50:15Z,1785408615372359970,10,9604,9604,17,108,1312,321802934,200,196,196,448255594,352380
11,2026-07-30T10:50:16Z,1785408616405702503,11,9880,9880,17,109,1494,321803683,200,196,196,448255594,352380
12,2026-07-30T10:50:17Z,1785408617439663034,12,9884,9884,17,109,1676,321804424,200,196,196,448255594,352380
13,2026-07-30T10:50:18Z,1785408618472847286,13,9884,9884,17,109,1854,321805169,200,196,196,448255594,352380
14,2026-07-30T10:50:19Z,1785408619507107617,14,9884,9884,17,109,2036,321805919,200,196,196,448255594,352380
15,2026-07-30T10:50:20Z,1785408620540364229,15,9884,9884,17,109,2216,321806664,200,196,196,448255594,352380
16,2026-07-30T10:50:21Z,1785408621573417085,16,9884,9884,17,109,2395,321807412,200,196,196,448255594,352380
17,2026-07-30T10:50:22Z,1785408622605886235,17,9888,9888,17,109,2575,321808157,200,196,196,448255594,352380
18,2026-07-30T10:50:23Z,1785408623637618937,18,9892,9892,17,109,2754,321808906,200,196,196,448255594,352380
19,2026-07-30T10:50:24Z,1785408624669675597,19,9896,9896,17,109,2933,321809650,200,196,196,448255594,352380
20,2026-07-30T10:50:25Z,1785408625704035146,20,9960,9960,17,111,3112,321810396,200,196,196,448255594,352380
21,2026-07-30T10:50:26Z,1785408626738686161,21,9960,9960,17,111,3293,321811148,200,196,196,448255594,352380
22,2026-07-30T10:50:27Z,1785408627772003461,22,9960,9960,17,111,3471,321811899,200,196,196,448255594,352380
23,2026-07-30T10:50:28Z,1785408628805124043,23,9960,9960,17,111,3649,321812652,200,196,196,448255594,352380
24,2026-07-30T10:50:29Z,1785408629838779409,24,10988,11004,17,119,3829,321813400,200,196,196,448255594,352380
25,2026-07-30T10:50:30Z,1785408630873924120,25,11692,11692,17,190,4010,321814149,200,196,196,448255594,352380
26,2026-07-30T10:50:31Z,1785408631907369960,26,11692,11692,17,190,4189,321814907,200,196,196,448255594,352380
27,2026-07-30T10:50:32Z,1785408632940833446,27,11700,11700,17,190,4366,321815658,200,196,196,448255594,352380
28,2026-07-30T10:50:33Z,1785408633973556950,28,11700,11700,17,190,4544,321816403,200,196,196,448255594,352380
29,2026-07-30T10:50:35Z,1785408635006937542,30,11700,11700,17,190,4720,321817157,200,196,196,448255594,352380
30,2026-07-30T10:50:36Z,1785408636040435061,31,11700,11700,17,190,4897,321817908,200,196,196,448255594,352380
31,2026-07-30T10:50:37Z,1785408637072717009,32,11700,11700,17,190,5073,321818664,200,196,196,448255594,352380
32,2026-07-30T10:50:38Z,1785408638106514155,33,11700,11700,17,190,5249,321819415,200,196,196,448255594,352380
33,2026-07-30T10:50:39Z,1785408639139284266,34,11704,11704,17,190,5427,321820163,200,196,196,448255594,352380
34,2026-07-30T10:50:40Z,1785408640173187195,35,11704,11704,17,190,5601,321820913,200,196,196,448255594,352380
35,2026-07-30T10:50:41Z,1785408641205254349,36,11704,11704,17,190,5779,321821661,200,196,196,448255594,352380
36,2026-07-30T10:50:42Z,1785408642239039654,37,11704,11704,17,190,5956,321822416,200,196,196,448255594,352380
37,2026-07-30T10:50:43Z,1785408643271220928,38,12028,12028,17,191,6134,321823171,200,196,196,448255594,352380
38,2026-07-30T10:50:44Z,1785408644303697245,39,12032,12032,17,191,6309,321823927,200,196,196,448255594,352380
39,2026-07-30T10:50:45Z,1785408645336374492,40,12036,12036,17,191,6486,321824673,200,196,196,448255594,352380
40,2026-07-30T10:50:46Z,1785408646369912718,41,12036,12036,17,191,6663,321825418,200,196,196,448255594,352380
41,2026-07-30T10:50:47Z,1785408647402501525,42,12036,12036,17,191,6841,321826171,200,196,196,448255594,352380
42,2026-07-30T10:50:48Z,1785408648435421994,43,12040,12040,17,191,7018,321826913,200,196,196,448255594,352380
43,2026-07-30T10:50:49Z,1785408649469016465,44,12040,12040,17,191,7195,321827658,200,196,196,448255594,352380
44,2026-07-30T10:50:50Z,1785408650502931361,45,12040,12040,17,191,7370,321828408,200,196,196,448255594,352380
45,2026-07-30T10:50:51Z,1785408651535130131,46,12040,12040,17,191,7546,321829155,200,196,196,448255594,352380
46,2026-07-30T10:50:52Z,1785408652567674113,47,12044,12044,17,191,7724,321829901,200,196,196,448255594,352380
47,2026-07-30T10:50:53Z,1785408653600953837,48,12572,12532,17,201,7908,321830652,200,196,196,448255594,352382
48,2026-07-30T10:50:54Z,1785408654636701971,49,12532,12532,17,201,8086,321831404,200,196,196,448255594,352388
49,2026-07-30T10:50:55Z,1785408655670140205,50,12532,12532,17,201,8266,321832157,200,196,196,448255594,352392
50,2026-07-30T10:50:56Z,1785408656702289910,51,12532,12532,17,201,8450,321832900,200,196,196,448255594,352398
51,2026-07-30T10:50:57Z,1785408657735767526,52,12532,12532,17,201,8631,321833654,200,196,196,448255594,352400
52,2026-07-30T10:50:58Z,1785408658769016744,53,12532,12532,17,201,8814,321834394,200,196,196,448255594,352404
53,2026-07-30T10:50:59Z,1785408659802128666,54,12536,12536,17,202,8996,321835149,200,196,196,448255594,352411
54,2026-07-30T10:51:00Z,1785408660837659285,55,12460,12460,17,182,9176,321835901,200,196,196,448255594,352415
55,2026-07-30T10:51:01Z,1785408661871090642,56,12460,12460,17,182,9360,321836655,200,196,196,448255594,352418
56,2026-07-30T10:51:02Z,1785408662906159084,57,12460,12460,17,182,9543,321837410,200,196,196,448255594,352424
57,2026-07-30T10:51:03Z,1785408663939358762,58,12460,12460,17,182,9726,321838163,200,196,196,448255594,352431
58,2026-07-30T10:51:04Z,1785408664972792379,59,12460,12460,17,182,9908,321838913,200,196,196,448255594,352434
59,2026-07-30T10:51:06Z,1785408666007200496,61,12460,12460,17,182,10092,321839650,200,196,196,448255594,352435
60,2026-07-30T10:51:07Z,1785408667039985516,62,12460,12460,17,182,10278,321840398,200,196,196,448255594,352440
61,2026-07-30T10:51:08Z,1785408668072478840,63,12460,12460,17,182,10459,321841143,200,196,196,448255594,352444
62,2026-07-30T10:51:09Z,1785408669106443707,64,12460,12460,17,182,10640,321841892,200,196,196,448255594,352445
63,2026-07-30T10:51:10Z,1785408670138033824,65,12460,12460,17,182,10821,321842639,200,196,196,448255594,352449
64,2026-07-30T10:51:11Z,1785408671172655767,66,12460,12460,17,182,11003,321843394,200,196,196,448255594,352457
65,2026-07-30T10:51:12Z,1785408672206426208,67,12460,12460,17,182,11187,321844139,200,196,196,448255594,352459
66,2026-07-30T10:51:13Z,1785408673238972392,68,12136,12368,17,181,11369,321844888,200,196,196,448255594,352462
67,2026-07-30T10:51:14Z,1785408674273164430,69,12136,12368,17,181,11550,321845640,200,196,196,448255594,352470
68,2026-07-30T10:51:15Z,1785408675306221775,70,12136,12368,17,181,11733,321846386,200,196,196,448255594,352473
69,2026-07-30T10:51:16Z,1785408676340347639,71,12136,12368,17,181,11914,321847139,200,196,196,448255594,352474
70,2026-07-30T10:51:17Z,1785408677373218921,72,12136,12368,17,181,12092,321847893,200,196,196,448255594,352479
71,2026-07-30T10:51:18Z,1785408678405360905,73,12136,12368,17,181,12268,321848635,200,196,196,448255594,352485
72,2026-07-30T10:51:19Z,1785408679437319180,74,12136,12368,17,181,12443,321849379,200,196,196,448255594,352488
73,2026-07-30T10:51:20Z,1785408680471212369,75,12136,12368,17,181,12619,321850139,200,196,196,448255594,352489
74,2026-07-30T10:51:21Z,1785408681505210280,76,12136,12368,17,181,12797,321850886,200,196,196,448255594,352491
75,2026-07-30T10:51:22Z,1785408682537929637,77,12136,12368,17,181,12974,321851636,200,196,196,448255594,352496
76,2026-07-30T10:51:23Z,1785408683571422289,78,12060,12368,17,162,13149,321852391,200,196,196,448255594,352501
77,2026-07-30T10:51:24Z,1785408684604759933,79,12060,12368,17,162,13325,321853141,200,196,196,448255594,352509
78,2026-07-30T10:51:25Z,1785408685638539514,80,12060,12368,17,162,13503,321853889,200,196,196,448255594,352514
79,2026-07-30T10:51:26Z,1785408686671577935,81,12060,12368,17,162,13681,321854641,200,196,196,448255594,352520
80,2026-07-30T10:51:27Z,1785408687702962262,82,12060,12368,17,162,13856,321855400,200,196,196,448255594,352525
81,2026-07-30T10:51:28Z,1785408688735162745,83,12060,12368,17,162,14032,321856160,200,196,196,448255594,352529
82,2026-07-30T10:51:29Z,1785408689768460682,84,11984,12368,17,158,14209,321856918,200,196,196,448255594,352537
83,2026-07-30T10:51:30Z,1785408690802610130,85,11984,12368,17,158,14386,321857674,200,196,196,448255594,352539
84,2026-07-30T10:51:31Z,1785408691835905721,86,11984,12368,17,158,14565,321858418,200,196,196,448255594,352541
85,2026-07-30T10:51:32Z,1785408692869291904,87,11984,12368,17,158,14741,321859166,200,196,196,448255594,352548
86,2026-07-30T10:51:33Z,1785408693902287742,88,11984,12368,17,158,14918,321859920,200,196,196,448255594,352552
87,2026-07-30T10:51:34Z,1785408694934746708,89,11984,12368,17,158,15092,321860672,200,196,196,448255594,352557
88,2026-07-30T10:51:35Z,1785408695967323309,90,11984,12368,17,158,15267,321861419,200,196,196,448255594,352561
89,2026-07-30T10:51:36Z,1785408697001427540,92,11984,12368,17,158,15445,321862174,200,196,196,448255594,352563
90,2026-07-30T10:51:38Z,1785408698033660738,93,12136,12368,17,164,15624,321862926,200,196,196,448255594,352567
91,2026-07-30T10:51:39Z,1785408699066586702,94,12340,12368,17,189,15813,321863675,200,196,196,448255594,352567
92,2026-07-30T10:51:40Z,1785408700099361074,95,12284,12368,17,189,16000,321864417,200,196,196,448255594,352567
93,2026-07-30T10:51:41Z,1785408701132163628,96,12284,12368,17,189,16184,321865161,200,196,196,448255594,352567
94,2026-07-30T10:51:42Z,1785408702165462873,97,12284,12368,17,189,16368,321865914,200,196,196,448255594,352567
95,2026-07-30T10:51:43Z,1785408703198818515,98,12284,12368,17,189,16554,321866660,200,196,196,448255594,352567
96,2026-07-30T10:51:44Z,1785408704233087491,99,12296,12368,17,189,16739,321867405,200,196,196,448255594,352567
97,2026-07-30T10:51:45Z,1785408705266683681,100,12284,12368,17,189,16925,321868153,200,196,196,448255594,352567
98,2026-07-30T10:51:46Z,1785408706301988215,101,12300,12368,17,189,17115,321868894,200,196,196,448255594,352567
99,2026-07-30T10:51:47Z,1785408707334608206,102,12284,12368,17,189,17303,321869641,200,196,196,448255594,352567
100,2026-07-30T10:51:48Z,1785408708367992342,103,12284,12368,17,189,17489,321870386,200,196,196,448255594,352567
101,2026-07-30T10:51:49Z,1785408709401350233,104,12284,12368,17,189,17671,321871136,200,196,196,448255594,352567
102,2026-07-30T10:51:50Z,1785408710433412927,105,12348,12368,17,189,17852,321871883,200,196,196,448255594,352567
103,2026-07-30T10:51:51Z,1785408711467795467,106,12308,12368,17,190,18034,321872631,200,196,196,448255594,352569
104,2026-07-30T10:51:52Z,1785408712499890583,107,12308,12368,17,190,18213,321873388,200,196,196,448255594,352569
105,2026-07-30T10:51:53Z,1785408713533308229,108,12308,12368,17,190,18391,321874137,200,196,196,448255594,352569
106,2026-07-30T10:51:54Z,1785408714566280974,109,12308,12368,17,190,18578,321874882,200,196,196,448255594,352570
107,2026-07-30T10:51:55Z,1785408715600403814,110,12308,12368,17,190,18755,321875646,200,196,196,448255594,352571
108,2026-07-30T10:51:56Z,1785408716632700340,111,12308,12368,17,190,18937,321876389,200,196,196,448255594,352571
109,2026-07-30T10:51:57Z,1785408717664795228,112,12308,12368,17,190,19117,321877133,200,196,196,448255594,352574
110,2026-07-30T10:51:58Z,1785408718698095478,113,12308,12368,17,190,19294,321877887,200,196,196,448255594,352574
111,2026-07-30T10:51:59Z,1785408719730169186,114,12308,12368,17,190,19475,321878635,200,196,196,448255594,352576
112,2026-07-30T10:52:00Z,1785408720764964006,115,12308,12368,17,190,19659,321879377,200,196,196,448255594,352578
113,2026-07-30T10:52:01Z,1785408721798883712,116,12332,12368,17,196,19847,321880130,200,196,196,448255594,352579
114,2026-07-30T10:52:02Z,1785408722831556636,117,12332,12376,17,196,20029,321880873,200,196,196,448255594,352579
115,2026-07-30T10:52:03Z,1785408723865028498,118,12332,12368,17,196,20212,321881613,200,196,196,448255594,352579
116,2026-07-30T10:52:04Z,1785408724896985997,119,12332,12368,17,196,20395,321882360,200,196,196,448255594,352579
117,2026-07-30T10:52:05Z,1785408725929710498,120,12332,12368,17,196,20575,321883111,200,196,196,448255594,352579
118,2026-07-30T10:52:06Z,1785408726963124937,121,12332,12368,17,196,20755,321883860,200,196,196,448255594,352579
119,2026-07-30T10:52:07Z,1785408727998861767,122,12324,12368,17,194,20934,321884604,200,196,196,448255594,352579
120,2026-07-30T10:52:09Z,1785408729031277158,124,12324,12368,17,194,21113,321885370,200,196,196,448255594,352579
121,2026-07-30T10:52:10Z,1785408730063828303,125,12324,12368,17,194,21291,321886128,200,196,196,448255594,352579
122,2026-07-30T10:52:11Z,1785408731096387747,126,12324,12368,17,194,21470,321886875,200,196,196,448255594,352579
123,2026-07-30T10:52:12Z,1785408732127797277,127,12324,12368,17,194,21652,321887621,200,196,196,448255594,352579
124,2026-07-30T10:52:13Z,1785408733162008890,128,12324,12368,17,194,21836,321888360,200,196,196,448255594,352579
125,2026-07-30T10:52:14Z,1785408734194467322,129,12324,12368,17,194,22020,321889108,200,196,196,448255594,352579
126,2026-07-30T10:52:15Z,1785408735226653987,130,12324,12368,17,194,22205,321889855,200,196,196,448255594,352579
127,2026-07-30T10:52:16Z,1785408736260133718,131,12324,12368,17,194,22387,321890602,200,196,196,448255594,352579
128,2026-07-30T10:52:17Z,1785408737293398768,132,12324,12368,17,194,22568,321891349,200,196,196,448255594,352579
129,2026-07-30T10:52:18Z,1785408738326646926,133,12324,12368,17,194,22750,321892102,200,196,196,448255594,352579
130,2026-07-30T10:52:19Z,1785408739359395178,134,12324,12368,17,194,22929,321892859,200,196,196,448255594,352579
131,2026-07-30T10:52:20Z,1785408740393181253,135,12324,12368,17,194,23108,321893609,200,196,196,448255594,352579
132,2026-07-30T10:52:21Z,1785408741426307806,136,12300,12368,17,193,23290,321894362,200,196,196,448255594,352579
133,2026-07-30T10:52:22Z,1785408742460104873,137,12300,12368,17,193,23473,321895110,200,196,196,448255594,352579
134,2026-07-30T10:52:23Z,1785408743492886844,138,12300,12368,17,193,23654,321895855,200,196,196,448255594,352580
135,2026-07-30T10:52:24Z,1785408744526173794,139,12364,12368,17,199,23837,321896611,200,196,196,448255594,352584
136,2026-07-30T10:52:25Z,1785408745559121768,140,12368,12368,17,200,24020,321897357,200,196,196,448255594,352584
137,2026-07-30T10:52:26Z,1785408746593913774,141,12368,12368,17,200,24199,321898107,200,196,196,448255594,352584
138,2026-07-30T10:52:27Z,1785408747627042866,142,12368,12368,17,200,24377,321898856,200,196,196,448255594,352584
139,2026-07-30T10:52:28Z,1785408748660194706,143,12368,12368,17,200,24555,321899613,200,196,196,448255594,352584
140,2026-07-30T10:52:29Z,1785408749693513363,144,12368,12368,17,200,24733,321900359,200,196,196,448255594,352584
141,2026-07-30T10:52:30Z,1785408750727502049,145,12368,12368,17,200,24912,321901104,200,196,196,448255594,352584
142,2026-07-30T10:52:31Z,1785408751761564983,146,12348,12368,17,195,25092,321901854,200,196,196,448255594,352584
143,2026-07-30T10:52:32Z,1785408752793878401,147,12348,12368,17,195,25272,321902601,200,196,196,448255594,352584
144,2026-07-30T10:52:33Z,1785408753826615525,148,12348,12368,17,195,25449,321903363,200,196,196,448255594,352584
145,2026-07-30T10:52:34Z,1785408754859992108,149,12348,12368,17,195,25628,321904111,200,196,196,448255594,352584
146,2026-07-30T10:52:35Z,1785408755891885309,150,12348,12368,17,195,25805,321904863,200,196,196,448255594,352584
147,2026-07-30T10:52:36Z,1785408756924256304,151,12348,12368,17,195,25982,321905609,200,196,196,448255594,352584
148,2026-07-30T10:52:37Z,1785408757957035548,152,12348,12368,17,195,26160,321906362,200,196,196,448255594,352584
149,2026-07-30T10:52:38Z,1785408758991841560,153,12348,12368,17,195,26345,321907109,200,196,196,448255594,352587
150,2026-07-30T10:52:40Z,1785408760024975360,155,12348,12368,17,195,26528,321907863,200,196,196,448255594,352589
151,2026-07-30T10:52:41Z,1785408761058608528,156,12348,12368,17,195,26711,321908614,200,196,196,448255594,352592
152,2026-07-30T10:52:42Z,1785408762091549156,157,12348,12368,17,195,26893,321909364,200,196,196,448255594,352592
153,2026-07-30T10:52:43Z,1785408763125111755,158,12348,12368,17,195,27074,321910107,200,196,196,448255594,352595
154,2026-07-30T10:52:44Z,1785408764157133288,159,12348,12368,17,195,27256,321910856,200,196,196,448255594,352598
155,2026-07-30T10:52:45Z,1785408765188585410,160,12348,12368,17,195,27438,321911600,200,196,196,448255594,352599
156,2026-07-30T10:52:46Z,1785408766222258848,161,12348,12368,17,195,27620,321912346,200,196,196,448255594,352602
157,2026-07-30T10:52:47Z,1785408767258370596,162,12360,12368,17,198,27808,321913101,200,196,196,448255594,352604
158,2026-07-30T10:52:48Z,1785408768292404304,163,12360,12368,17,198,27995,321913849,200,196,196,448255594,352606
159,2026-07-30T10:52:49Z,1785408769325017061,164,12360,12368,17,198,28179,321914603,200,196,196,448255594,352611
160,2026-07-30T10:52:50Z,1785408770359816121,165,12360,12368,17,198,28364,321915350,200,196,196,448255594,352612
161,2026-07-30T10:52:51Z,1785408771394280319,166,12360,12368,17,198,28550,321916093,200,196,196,448255594,352614
162,2026-07-30T10:52:52Z,1785408772428825266,167,12360,12404,17,198,28736,321916845,200,196,196,448255594,352614
163,2026-07-30T10:52:53Z,1785408773461667627,168,12360,12368,17,198,28921,321917593,200,196,196,448255594,352616
164,2026-07-30T10:52:54Z,1785408774496008801,169,12312,12368,17,196,29105,321918341,200,196,196,448255594,352617
165,2026-07-30T10:52:55Z,1785408775530025230,170,12292,12368,17,191,29289,321919081,200,196,196,448255594,352619
166,2026-07-30T10:52:56Z,1785408776563641455,171,12292,12368,17,191,29473,321919830,200,196,196,448255594,352619
167,2026-07-30T10:52:57Z,1785408777596225021,172,12292,12368,17,191,29660,321920573,200,196,196,448255594,352621
168,2026-07-30T10:52:58Z,1785408778629301176,173,12292,12368,17,191,29842,321921317,200,196,196,448255594,352623
169,2026-07-30T10:52:59Z,1785408779663394309,174,12292,12368,17,191,30029,321922066,200,196,196,448255594,352625
170,2026-07-30T10:53:00Z,1785408780697605470,175,12356,12388,17,191,30213,321922823,200,196,196,448255594,352625
171,2026-07-30T10:53:01Z,1785408781731401906,176,12292,12388,17,191,30399,321923569,200,196,196,448255594,352628
172,2026-07-30T10:53:02Z,1785408782763847410,177,12292,12388,17,191,30577,321924326,200,196,196,448255594,352630
173,2026-07-30T10:53:03Z,1785408783797035036,178,12292,12388,17,191,30755,321925075,200,196,196,448255594,352632
174,2026-07-30T10:53:04Z,1785408784830040513,179,12292,12388,17,191,30933,321925823,200,196,196,448255594,352636
175,2026-07-30T10:53:05Z,1785408785864444465,180,12292,12388,17,191,31115,321926570,200,196,196,448255594,352638
176,2026-07-30T10:53:06Z,1785408786896943555,181,12292,12388,17,191,31292,321927314,200,196,196,448255594,352640
177,2026-07-30T10:53:07Z,1785408787931533530,182,12292,12388,17,191,31471,321928060,200,196,196,448255594,352642
178,2026-07-30T10:53:08Z,1785408788964214918,183,12292,12388,17,191,31650,321928807,200,196,196,448255594,352644
179,2026-07-30T10:53:09Z,1785408789996198460,184,12292,12388,17,191,31828,321929562,200,196,196,448255594,352646
180,2026-07-30T10:53:11Z,1785408791030269439,186,12292,12388,17,191,32010,321930316,200,196,196,448255594,352646
181,2026-07-30T10:53:12Z,1785408792062397585,187,12292,12388,17,191,32189,321931068,200,196,196,448255594,352646
182,2026-07-30T10:53:13Z,1785408793095227593,188,12292,12388,17,191,32371,321931812,200,196,196,448255594,352646
183,2026-07-30T10:53:14Z,1785408794128469923,189,12292,12388,17,191,32549,321932560,200,196,196,448255594,352646
184,2026-07-30T10:53:15Z,1785408795163559679,190,12292,12388,17,191,32730,321933312,200,196,196,448255594,352646
185,2026-07-30T10:53:16Z,1785408796197739732,191,12292,12388,17,191,32912,321934054,200,196,196,448255594,352646
186,2026-07-30T10:53:17Z,1785408797231377549,192,12304,12388,17,189,33095,321934801,200,196,196,448255594,352646
187,2026-07-30T10:53:18Z,1785408798264519159,193,12300,12388,17,188,33280,321935543,200,196,196,448255594,352646
188,2026-07-30T10:53:19Z,1785408799298012242,194,12300,12388,17,188,33464,321936292,200,196,196,448255594,352646
189,2026-07-30T10:53:20Z,1785408800331763145,195,12300,12388,17,188,33648,321937042,200,196,196,448255594,352646
190,2026-07-30T10:53:21Z,1785408801364451850,196,12300,12388,17,188,33829,321937792,200,196,196,448255594,352646
191,2026-07-30T10:53:22Z,1785408802396363239,197,12300,12388,17,188,34012,321938537,200,196,196,448255594,352646
192,2026-07-30T10:53:23Z,1785408803430057299,198,12300,12388,17,188,34193,321939279,200,196,196,448255594,352646
193,2026-07-30T10:53:24Z,1785408804463150012,199,12300,12388,17,188,34375,321940018,200,196,196,448255594,352646
194,2026-07-30T10:53:25Z,1785408805497521877,200,12300,12388,17,188,34557,321940767,200,196,196,448255594,352646
195,2026-07-30T10:53:26Z,1785408806529887118,201,12300,12388,17,188,34743,321941509,200,196,196,448255594,352646
196,2026-07-30T10:53:27Z,1785408807562507837,202,12300,12388,17,188,34927,321942255,200,196,196,448255594,352646
197,2026-07-30T10:53:28Z,1785408808595777935,203,12352,12388,17,188,35113,321942997,200,196,196,448255594,352646
198,2026-07-30T10:53:29Z,1785408809628466937,204,12300,12388,17,188,35299,321943746,200,196,196,448255594,352646
199,2026-07-30T10:53:30Z,1785408810661363378,205,12300,12388,17,188,35483,321944487,200,196,196,448255594,352646
200,2026-07-30T10:53:31Z,1785408811695291253,206,12300,12388,17,188,35662,321945230,200,196,196,448255594,352646
201,2026-07-30T10:53:32Z,1785408812728020188,207,12300,12388,17,188,35841,321945983,200,196,196,448255594,352646
202,2026-07-30T10:53:33Z,1785408813760872631,208,12300,12388,17,188,36023,321946738,200,196,196,448255594,352648
203,2026-07-30T10:53:34Z,1785408814794173309,209,12300,12388,17,188,36208,321947487,200,196,196,448255594,352648
204,2026-07-30T10:53:35Z,1785408815826491413,210,12300,12388,17,188,36395,321948225,200,196,196,448255594,352648
205,2026-07-30T10:53:36Z,1785408816859266455,211,12300,12388,17,188,36581,321948965,200,196,196,448255594,352648
206,2026-07-30T10:53:37Z,1785408817891555053,212,12300,12388,17,188,36766,321949706,200,196,196,448255594,352648
207,2026-07-30T10:53:38Z,1785408818924836292,213,12300,12388,17,188,36952,321950456,200,196,196,448255594,352648
208,2026-07-30T10:53:39Z,1785408819960044132,214,12300,12388,17,188,37136,321951203,200,196,196,448255594,352648
209,2026-07-30T10:53:40Z,1785408820993811695,215,12192,12388,17,161,37322,321951950,200,196,196,448255594,352648
210,2026-07-30T10:53:42Z,1785408822026303033,217,12192,12388,17,161,37505,321952695,200,196,196,448255594,352648
211,2026-07-30T10:53:43Z,1785408823059829888,218,12192,12388,17,161,37691,321953441,200,196,196,448255594,352648
212,2026-07-30T10:53:44Z,1785408824092165070,219,12256,12388,17,161,37877,321954186,200,196,196,448255594,352648
213,2026-07-30T10:53:45Z,1785408825125270733,220,12192,12388,17,161,38063,321954926,200,196,196,448255594,352648
214,2026-07-30T10:53:46Z,1785408826159057677,221,12236,12388,17,161,38248,321955674,200,196,196,448255594,352648
215,2026-07-30T10:53:47Z,1785408827192103098,222,12256,12388,17,161,38438,321956416,200,196,196,448255594,352648
216,2026-07-30T10:53:48Z,1785408828226538274,223,12192,12388,17,161,38623,321957158,200,196,196,448255594,352648
217,2026-07-30T10:53:49Z,1785408829259364309,224,12192,12388,17,161,38810,321957908,200,196,196,448255594,352648
218,2026-07-30T10:53:50Z,1785408830291872496,225,12192,12388,17,161,38995,321958651,200,196,196,448255594,352648
219,2026-07-30T10:53:51Z,1785408831326358858,226,12192,12388,17,161,39182,321959401,200,196,196,448255594,352648
220,2026-07-30T10:53:52Z,1785408832360275730,227,12192,12388,17,161,39369,321960148,200,196,196,448255594,352648
221,2026-07-30T10:53:53Z,1785408833393477204,228,12192,12388,17,161,39556,321960890,200,196,196,448255594,352648
222,2026-07-30T10:53:54Z,1785408834425545040,229,12256,12388,17,161,39739,321961630,200,196,196,448255594,352648
223,2026-07-30T10:53:55Z,1785408835459538659,230,12192,12388,17,161,39921,321962377,200,196,196,448255594,352648
224,2026-07-30T10:53:56Z,1785408836492419043,231,12268,12388,17,175,40108,321963128,200,196,196,448255594,352648
225,2026-07-30T10:53:57Z,1785408837525702298,232,12268,12388,17,175,40285,321963877,200,196,196,448255594,352648
226,2026-07-30T10:53:58Z,1785408838558275491,233,12268,12388,17,175,40463,321964627,200,196,196,448255594,352648
227,2026-07-30T10:53:59Z,1785408839592647163,234,12268,12388,17,175,40640,321965372,200,196,196,448255594,352648
228,2026-07-30T10:54:00Z,1785408840626145574,235,12268,12388,17,175,40828,321966118,200,196,196,448255594,352648
229,2026-07-30T10:54:01Z,1785408841660676788,236,12332,12388,17,175,41015,321966869,200,196,196,448255594,352648
230,2026-07-30T10:54:02Z,1785408842692969907,237,12268,12388,17,175,41203,321967612,200,196,196,448255594,352648
231,2026-07-30T10:54:03Z,1785408843725775699,238,12252,12388,17,171,41389,321968359,200,196,196,448255594,352648
232,2026-07-30T10:54:04Z,1785408844759130422,239,12252,12388,17,171,41575,321969109,200,196,196,448255594,352648
